Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Chest [mm],Abd [mm],InspInd
2.94,-1.86231783296522,-0.808873496895788,2.03722297285293,1188.07709993491,1149.55684817608,0
2.95,-1.92239260177055,-0.841638928022631,2.02897041072833,1188.07709993491,1149.49257438106,0
2.96,-1.96696420443257,-0.838472876946311,2.02056985170349,1188.07709993491,1149.46043748356,0
2.97,-1.99797053671919,-0.840057394032606,2.01217720034859,1188.07709993491,1149.29975299603,0
2.98,-2.00766001555876,-0.845317667063465,2.00375032504311,1188.07709993491,1149.04265781598,0
2.99,-1.98246737057588,-0.859101635808386,1.99522822852876,1188.07709993491,1148.94624712346,0
3,-2.12393376163359,-0.877227600301289,1.98654658234821,1188.07709993491,1148.78556263593,0
3.01,-2.10455480395446,-0.849763297208857,1.97791162786066,1188.07709993491,1148.75342573842,0
3.02,-2.05998320129244,-0.853666686136247,1.96939447794393,1188.07709993491,1148.72128884092,0
3.03,-2.04835582668495,-0.843480303093291,1.96090874299778,1188.07709993491,1148.68915194341,0
3.04,-2.09292742934697,-0.870888251444697,1.95233690022509,1188.07709993491,1148.6570150459,0
3.05,-2.1665674685277,-0.856776593288647,1.94369857600143,1188.07709993491,1148.52846745588,0
3.06,-2.08517584627532,-0.856259059811471,1.93513339773593,1188.07709993491,1148.23923537832,0
3.07,-2.1801327389031,-0.884774865263195,1.92642822811055,1188.07709993491,1148.07855089079,0
3.08,-2.19951169658223,-0.875204004525832,1.91762833376161,1188.07709993491,1147.98214019827,0
3.09,-2.17625694736727,-0.880254271514099,1.90885104238141,1188.07709993491,1147.85359260825,0
3.1,-2.17625694736727,-0.885526053907292,1.9000221407543,1188.07709993491,1147.75718191573,0
3.11,-2.22082855002929,-0.851587105249097,1.89133657495852,1188.07709993491,1147.69290812072,0
3.12,-2.17431905159935,-0.889272478987286,1.88263227703734,1188.07709993491,1147.62863432571,0
3.13,-2.24602119501217,-0.892009857021554,1.87372586535729,1188.04519313452,1147.50008673568,0
3.14,-2.27702752729879,-0.885776308555189,1.86483693452941,1188.04519313452,1147.37153914566,0
3.15,-2.19176011351058,-0.865527317231871,1.85608041640047,1188.04519313452,1147.27512845314,0
3.16,-2.24020750770843,-0.869359929264153,1.84740598016799,1188.04519313452,1147.17871776062,0
3.17,-2.15106430238439,-0.86859475974879,1.83871620672293,1188.01328633413,1147.01803327309,0
3.18,-2.1394369277769,-0.862448964916847,1.8300609880996,1188.01328633413,1146.85734878556,0
3.19,-2.21695275849346,-0.88702652273923,1.82131361066132,1187.98137953375,1146.69666429803,0
3.2,-2.32741281726455,-0.867828915579531,1.81253933346973,1187.98137953375,1146.568116708,0
3.21,-2.2363317161726,-0.877227600301289,1.80381405089032,1187.98137953375,1146.40743222047,0
3.22,-2.28284121460253,-0.877480221645705,1.79504051178059,1187.94947273336,1146.27888463044,0
3.23,-2.20144959235015,-0.881009314630629,1.78624806409921,1187.94947273336,1146.15033704042,0
3.24,-2.21695275849346,-0.881763711213523,1.77743419896998,1187.91756593297,1146.0539263479,0
3.25,-2.10843059549028,-0.870124425905449,1.76867475828439,1187.88565913258,1146.0217894504,0
3.26,-2.22082855002929,-0.893251346636995,1.75985787942168,1187.88565913258,1145.98965255289,0
3.27,-2.24602119501217,-0.86013297067651,1.75109095783511,1187.85375233219,1145.92537875788,0
3.28,-2.21501486272555,-0.877480221645705,1.7424028918735,1187.85375233219,1145.73255737284,0
3.29,-2.20532538388598,-0.886276605860571,1.73358410773597,1187.82184553181,1145.5397359878,0
3.3,-2.08905163781114,-0.867062394968684,1.72481741273182,1187.82184553181,1145.37905150027,0
3.31,-2.09874111665071,-0.856000175736072,1.7162020998783,1187.75803193103,1145.25050391025,0
3.32,-2.05416951398869,-0.847412633515647,1.70768503583204,1187.72612513064,1145.12195632022,0
3.33,-2.12393376163359,-0.871142711129147,1.69909225910882,1187.72612513064,1145.05768252521,0
3.34,-2.12587165740151,-0.865527317231871,1.69040890896701,1187.69421833025,1144.9934087302,0
3.35,-2.10067901241863,-0.854445224087511,1.68180904626041,1187.66231152987,1144.86486114017,0
3.36,-2.03866634784538,-0.849763297208857,1.67328800365393,1187.63040472948,1144.67203975513,0
3.37,-2.10067901241863,-0.841638928022631,1.66483099252777,1187.63040472948,1144.44708147259,0
3.38,-2.03866634784538,-0.843480303093291,1.65640539637219,1187.59849792909,1144.25426008755,0
3.39,-2.05804530552452,-0.837679494453284,1.64799959738446,1187.5665911287,1144.09357560002,0
3.4,-1.97859157904005,-0.845841895124435,1.63958199043657,1187.53468432831,1143.93289111249,0
3.41,-1.94177155944969,-0.828634738205085,1.63120960726992,1187.50277752793,1143.80434352247,0
3.42,-1.89138626948393,-0.836355517816627,1.62288465598982,1187.47087072754,1143.74006972745,0
3.43,-1.96890210020048,-0.835294825547343,1.614526404273,1187.40705712676,1143.61152213743,0
3.44,-1.93208208061012,-0.813790706301754,1.60628097661375,1187.37515032637,1143.4508376499,0
3.45,-1.88557258218019,-0.818136748989874,1.59812133933729,1187.34324352599,1143.32229005987,0
3.46,-1.87588310334062,-0.826492175503135,1.58989819471483,1187.3113367256,1143.16160557234,0
3.47,-1.90301364409141,-0.825418808588556,1.58163863979437,1187.27942992521,1143.03305798232,0
3.48,-1.9010757483235,-0.824612866516547,1.57338848141884,1187.24752312482,1142.87237349479,0
3.49,-1.98828105787962,-0.828634738205085,1.56512224339524,1187.21561632443,1142.74382590476,0
3.5,-1.90688943562724,-0.8072277708839,1.55694293084979,1187.18370952405,1142.58314141723,0
3.51,-1.90301364409141,-0.833435365846025,1.54873961516614,1187.15180272366,1142.4224569297,0
3.52,-1.89138626948393,-0.817323626295365,1.54048582020543,1187.08798912288,1142.26177244217,0
3.53,-1.91851681023472,-0.814607355484974,1.53232616529653,1187.05608232249,1142.10108795464,0
3.54,-1.9010757483235,-0.813790706301754,1.5241841749876,1186.99226872172,1142.00467726212,0
3.55,-1.81580833453529,-0.820841340660972,1.51601101475278,1186.96036192133,1141.9082665696,0
3.56,-1.87782099910853,-0.818949064347004,1.50781206272774,1186.89654832055,1141.77971897958,0
3.57,-1.90688943562724,-0.808325293852879,1.49967569093675,1186.86464152017,1141.65117138955,0
3.58,-2.00766001555876,-0.825687281130568,1.49150562806183,1186.83273471978,1141.52262379953,0
3.59,-1.91657891446681,-0.80750229147367,1.48333968019881,1186.768921119,1141.3940762095,0
3.6,-1.79061568955241,-0.827296286777004,1.47516568730755,1186.73701431861,1141.26552861948,0
3.61,-1.92820628907429,-0.83023803168395,1.46687801571525,1186.67320071784,1141.20125482446,0
3.62,-1.89526206101976,-0.808325293852879,1.45868519908756,1186.60938711706,1141.16911792696,0
3.63,-1.92820628907429,-0.803926211973295,1.45062394155843,1186.54557351629,1141.13698102945,0
3.64,-1.90688943562724,-0.825687281130568,1.44247587409291,1186.48175991551,1141.04057033693,0
3.65,-1.8875104779481,-0.813790706301754,1.43427848415575,1186.41794631473,1140.8477489519,0
3.66,-1.81968412607112,-0.813790706301754,1.42614057709274,1186.35413271396,1140.65492756686,0
3.67,-1.96890210020048,-0.840057394032606,1.41787133659106,1186.29031911318,1140.49424307933,0
3.68,-1.92820628907429,-0.828902169142564,1.40952653877519,1186.22650551241,1140.30142169429,0
3.69,-1.97277789173631,-0.817052405572352,1.40129676590161,1186.19459871202,1140.20501100177,0
3.7,-1.88169679064436,-0.818136748989874,1.3931208201288,1186.13078511124,1140.10860030925,0
3.71,-1.80611885569572,-0.827028336555635,1.38489499470107,1186.09887831085,1140.07646341175,0
3.72,-1.92820628907429,-0.837150155067437,1.37657410224296,1186.03506471008,1140.01218961673,0
3.73,-2.0134737028625,-0.82165098216044,1.36828009655682,1186.00315790969,1139.94791582172,0
3.74,-1.99409474518337,-0.827831927031747,1.36003268201086,1185.93934430891,1139.8515051292,0
3.75,-1.85650414566148,-0.819760574766772,1.35179471950187,1185.87553070814,1139.75509443669,0
3.76,-2.02897686900581,-0.831838234964388,1.34353672545321,1185.81171710736,1139.62654684666,0
3.77,-1.91270312293098,-0.812154944434175,1.33531675955622,1185.74790350658,1139.49799925664,0
3.78,-1.82162202183903,-0.824075133908651,1.3271356091645,1185.68408990581,1139.40158856412,0
3.79,-1.89526206101976,-0.815694949234317,1.31893675874879,1185.62027630503,1139.3051778716,0
3.8,-1.91270312293098,-0.804201859576792,1.31083727470473,1185.55646270426,1139.11235648656,0
3.81,-1.92626839330638,-0.841638928022631,1.30260807076674,1185.46074230309,1138.98380889654,0
3.82,-1.93595787214595,-0.809695105535123,1.29435140059895,1185.36502190193,1138.82312440901,0
3.83,-1.83712518798234,-0.817323626295365,1.28621630693979,1185.26930150076,1138.75885061399,0
3.84,-1.84100097951817,-0.812427800126212,1.27806754980769,1185.20548789999,1138.72671371649,0
3.85,-1.91076522716307,-0.812973236777197,1.26994054462317,1185.10976749882,1138.69457681898,0
3.86,-1.89719995678767,-0.820841340660972,1.26177147173598,1185.01404709766,1138.69457681898,0
3.87,-1.82162202183903,-0.817323626295365,1.2535806469012,1184.9183266965,1138.59816612646,0
3.88,-1.95146103828926,-0.818949064347004,1.24539928344799,1184.82260629533,1138.43748163893,0
3.89,-1.88169679064436,-0.808325293852879,1.23726291165699,1184.75879269456,1138.34107094641,0
3.9,-1.8875104779481,-0.823267876440862,1.22910494580552,1184.66307229339,1138.24466025389,0
3.91,-1.91851681023472,-0.7995029255188,1.22099109179572,1184.53544509184,1138.08397576636,0
3.92,-1.77898831494493,-0.802546553822606,1.21298084439901,1184.43972469068,1137.92329127883,0
3.93,-1.844876771054,-0.815423186791581,1.20489099569594,1184.34400428951,1137.82688058631,0
3.94,-1.83712518798234,-0.805853765171448,1.19678461093613,1184.21637708796,1137.69833299629,0
3.95,-1.79061568955241,-0.808325293852879,1.188713715641,1184.1206566868,1137.60192230377,0
3.96,-1.88557258218019,-0.813245817920407,1.18060586008214,1183.99302948524,1137.53764850876,0
3.97,-1.81580833453529,-0.814607355484974,1.17246659421511,1183.86540228369,1137.53764850876,0
3.98,-1.80030516839198,-0.814879390007663,1.16431916048765,1183.73777508214,1137.53764850876,0
3.99,-1.80611885569572,-0.810515881321674,1.156192184131,1183.61014788059,1137.50551161125,0
4,-1.74991987842622,-0.813245817920407,1.14807337563479,1183.45061387865,1137.50551161125,0
4.01,-1.83518729221443,-0.824612866516547,1.13988408221261,1183.3229866771,1137.50551161125,0
4.02,-1.84100097951817,-0.808325293852879,1.13171939141076,1183.16345267515,1137.47337471374,0
4.03,-1.85069045835774,-0.788898228702326,1.12373327379798,1183.0358254736,1137.37696402123,0
4.04,-1.73054092074708,-0.786083741569106,1.11585836394663,1182.90819827205,1137.18414263619,0
4.05,-1.79061568955241,-0.812154944434175,1.10786717051661,1182.74866427011,1137.05559504616,0
4.06,-1.75573356572996,-0.788054937997696,1.09986612110445,1182.62103706856,1136.92704745614,0
4.07,-1.78092621071284,-0.798115621115092,1.09193526830889,1182.49340986701,1136.89491055863,0
4.08,-1.74410619112248,-0.800611038213484,1.08394163501224,1182.33387586507,1136.89491055863,0
4.09,-1.73635460805082,-0.784955121114024,1.07601380421561,1182.20624866351,1136.89491055863,0
4.1,-1.78480200224867,-0.798670832049102,1.06809567444979,1182.07862146196,1136.89491055863,0
4.11,-1.68015563078132,-0.776438176992853,1.06022012940458,1181.95099426041,1136.89491055863,0
4.12,-1.71503775460377,-0.771282868349413,1.05248152417787,1181.85527385925,1136.89491055863,0
4.13,-1.5929503212252,-0.765224446407389,1.04479898760408,1181.72764665769,1136.89491055863,0
4.14,-1.75960935726579,-0.784107589694181,1.03705232742358,1181.60001945614,1136.86277366113,0
4.15,-1.64527350695887,-0.75354985728747,1.02936404018867,1181.47239225459,1136.86277366113,0
4.16,-1.70341037999629,-0.76551402993579,1.02176872075255,1181.31285825265,1136.83063676362,0
4.17,-1.5929503212252,-0.761740857241514,1.01413244631667,1181.1852310511,1136.63781537858,0
4.18,-1.66465246463801,-0.780992105642943,1.00641878150224,1181.05760384955,1136.38072019853,0
4.19,-1.62977034081556,-0.77729407088894,0.998627350619584,1180.92997664799,1136.1878988135,0
4.2,-1.61814296620808,-0.757656426425924,0.990952598133009,1180.80234944644,1136.05935122347,0
4.21,-1.65496298579844,-0.77042029637217,0.983312214519019,1180.67472224489,1135.96294053095,0
4.22,-1.6491492984947,-0.766382123992756,0.975628202417194,1180.57900184373,1135.93080363345,0
4.23,-1.6220187577439,-0.773291794572117,0.96792983282437,1180.48328144256,1135.93080363345,0
4.24,-1.61232927890433,-0.783542059444125,0.960145663554289,1180.35565424101,1135.93080363345,0
4.25,-1.58907452968937,-0.758241263584736,0.952436746939144,1180.22802703946,1135.93080363345,0
4.26,-1.60457769583268,-0.757071137480768,0.944860184933817,1180.06849303752,1135.89866673594,0
4.27,-1.59682611276102,-0.754137879114981,0.937304139850838,1179.97277263635,1135.89866673594,0
4.28,-1.59682611276102,-0.750898060709057,0.929778960151718,1179.81323863441,1135.86652983843,0
4.29,-1.58713663392145,-0.73719547727917,0.922338492461777,1179.65370463247,1135.64157155589,0
4.3,-1.54837871856318,-0.749124981349836,0.914906890168632,1179.52607743092,1135.48088706836,0
4.31,-1.58713663392145,-0.75354985728747,0.907393515975445,1179.39845022937,1135.35233947834,0
4.32,-1.58713663392145,-0.755019053178896,0.899850671423113,1179.23891622743,1135.35233947834,0
4.33,-1.53675134395569,-0.757363838492084,0.892288756964759,1179.11128902588,1135.35233947834,0
4.34,-1.48636605398993,-0.747051069967191,0.884766682422462,1178.95175502394,1135.35233947834,0
4.35,-1.52706186511612,-0.748829059955177,0.877287281772851,1178.792221022,1135.35233947834,0
4.36,-1.552254510099,-0.74079450018836,0.869839163972133,1178.66459382044,1135.35233947834,0
4.37,-1.55419240586692,-0.721392255275087,0.862528230194816,1178.5050598185,1135.32020258083,0
4.38,-1.50186922013324,-0.732671837854636,0.855257909729167,1178.34552581656,1135.1916549908,0
4.39,-1.43985655556,-0.74079450018836,0.847890578038952,1178.21789861501,1134.96669670826,0
4.4,-1.54837871856318,-0.741990295155856,0.840476654062231,1178.12217821385,1134.80601222073,0
4.41,-1.54837871856318,-0.747347695378907,0.833029964109557,1177.9945510123,1134.6774646307,0
4.42,-1.51737238627655,-0.747051069967191,0.825557970282827,1177.86692381074,1134.6453277332,0
4.43,-1.55806819740275,-0.764355037552825,0.818000939745227,1177.73929660919,1134.6453277332,0
4.44,-1.50574501166907,-0.741990295155856,0.810469213081683,1177.61166940764,1134.6453277332,0
4.45,-1.48636605398993,-0.731157738617392,0.803103472912817,1177.48404220609,1134.6453277332,0
4.46,-1.45535972170331,-0.730247772193099,0.795796445358765,1177.35641500454,1134.6453277332,0
4.47,-1.47667657515036,-0.750898060709057,0.788390716194254,1177.22878780298,1134.6453277332,0
4.48,-1.48636605398993,-0.725069724757098,0.781010877266923,1177.13306740182,1134.6453277332,0
4.49,-1.40691232750546,-0.716459600805422,0.77380323063911,1177.00544020027,1134.6453277332,0
4.5,-1.48249026245411,-0.727815632973543,0.766581854470216,1176.84590619833,1134.61319083569,0
4.51,-1.40109864020172,-0.720162259060222,0.759341965010047,1176.71827899677,1134.61319083569,0
4.52,-1.49217974129367,-0.704291537840526,0.752219696025543,1176.59065179522,1134.58105393819,0
4.53,-1.43016707672043,-0.71491116674806,0.7451236825026,1176.52683819445,1134.51678014317,0
4.54,-1.41466391057712,-0.716459600805422,0.737966828664833,1176.39921099289,1134.32395875814,0
4.55,-1.43598076402417,-0.697969223743432,0.730894684542088,1176.27158379134,1134.1311373731,0
4.56,-1.44760813863166,-0.710245610057183,0.723853610373085,1176.17586339018,1134.03472668058,0
4.57,-1.37590599521884,-0.708370783355208,0.716760528406023,1176.08014298901,1133.97045288557,0
4.58,-1.34877545446805,-0.713980494407206,0.709648772017211,1175.98442258785,1133.97045288557,0
4.59,-1.37396809945093,-0.705234996452167,0.702552694562914,1175.8567953863,1133.97045288557,0
4.6,-1.34877545446805,-0.678975489248142,0.695631642134413,1175.72916818475,1133.97045288557,0
4.61,-1.35071335023596,-0.706490981412389,0.68870430978111,1175.60154098319,1133.97045288557,0
4.62,-1.3700923079151,-0.687732640292567,0.681733191672585,1175.41010018087,1133.93831598806,0
4.63,-1.30420385180603,-0.693828826768903,0.674825384337278,1175.25056617893,1133.90617909056,0
4.64,-1.27513541528732,-0.685149597775172,0.667930492214558,1175.09103217699,1133.80976839804,0
4.65,-1.29839016450229,-0.703346813689135,0.660988010157236,1174.96340497543,1133.64908391051,0
4.66,-1.29451437296646,-0.677995490436802,0.654081298636606,1174.86768457427,1133.45626252547,0
4.67,-1.29451437296646,-0.689020530260121,0.647246218533122,1174.74005737272,1133.32771493544,0
4.68,-1.29839016450229,-0.690627015374529,0.640347980804949,1174.64433697155,1133.26344114043,0
4.69,-1.3138933306456,-0.69510542182583,0.633419318618947,1174.54861657039,1133.26344114043,0
4.7,-1.28288699835898,-0.666788181497947,0.626609850602328,1174.45289616923,1133.26344114043,0
4.71,-1.23250170839322,-0.68417844264809,0.619855017481598,1174.35717576806,1133.26344114043,0
4.72,-1.2576943533761,-0.678322314023118,0.613042513698242,1174.22954856651,1133.26344114043,0
4.73,-1.20730906341034,-0.670434577065324,0.606298729242799,1174.07001456457,1133.26344114043,0
